              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction°  Air Temperature°F  Dew Point°F  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)°  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface Temperature°F  Freezing Temperature°F  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-03-01T06:30:00+00:00       57.313255                            0.0       356.586853          37.178768    23.463200             1.683374                        982.913574             2.325074                     0.000000             229.824936              85.000000                        1.0  0.818676              35.097656               85.000000              0.226696     85.000000                                10.0
2023-03-01T06:40:00+00:00       62.875874                            0.0         5.787026          36.365383    24.914633             7.604289                        982.638306             3.983241                     0.000000               8.452723              85.000000                        1.0  0.818676              35.071827               85.000000              0.226696     85.000000                                10.0
2023-03-01T06:50:00+00:00       57.111191                            0.0         3.877792          37.375034    23.563107             6.805855                        982.156616             6.776009                     0.000000              15.715655              85.000000                        1.0  0.818676              35.089031               85.000000              0.226696     85.000000                                10.0
2023-03-01T07:00:00+00:00       64.038589                            0.0         8.156091          36.424507    25.411764             8.709694                        981.521912             9.054397                     0.000000               4.258348              85.000000                        1.0  0.818676              35.097656               85.000000              0.226696     85.000000                                10.0
2023-03-01T07:00:00+00:00       64.038589                            0.0         8.156091          36.424507    25.411764             8.709694                        981.521912             9.054397                     0.000000               4.258348              85.000000                        1.0  0.818676              35.097656               85.000000              0.226696     85.000000                                10.0
2023-03-01T07:10:00+00:00       56.075237                            0.0         6.958954          38.417046    24.102249            10.175119                        981.352478            10.204123                     0.000000              15.856380              85.000000                        1.0  0.818676              35.132027               85.000000              0.226696     85.000000                                10.0
2023-03-01T07:20:00+00:00       63.830673                            0.0       189.448395          36.296692    25.211935             4.608039                        982.193298             6.278265                     0.000000              14.861422              85.000000                        1.0  0.819011              35.037373               85.000000              0.169228     85.000000                                10.0
2023-03-01T07:30:00+00:00       60.273342                            0.0       158.160080          37.513866    24.985390             3.494175                        982.175171             4.381256                     0.000000             188.037033              85.000000                        1.0  0.819011              35.011528               85.000000              0.169228     85.000000                                10.0
2023-03-01T07:40:00+00:00       63.637238                            0.0       176.751205          37.201534    25.998577             3.090199                        982.180237             2.482137                     0.000000             139.922562              85.000000                        1.0  0.819011              34.977009               85.000000              0.169228     85.000000                                10.0
2023-03-01T07:50:00+00:00       62.950211                            0.0       163.749054          36.757584    25.315218             4.582524                        982.170776             3.732194                     0.000000             168.067612              85.000000                        1.0  0.819011              34.920876               85.000000              0.169228     85.000000                                10.0
2023-03-01T08:00:00+00:00       63.192059                            0.0       148.683182          36.476261    25.140511             3.070753                        982.131042             3.594300                     0.000000             139.404083              85.000000                        1.0  0.819347              34.829967               85.000000              0.111760     85.000000                                10.0
2023-03-01T08:00:00+00:00       63.192059                            0.0       148.683182          36.476261    25.140511             3.070753                        982.131042             3.594300                     0.000000             139.404083              85.000000                        1.0  0.819347              34.829967               85.000000              0.111760     85.000000                                10.0
2023-03-01T08:10:00+00:00       64.632790                            0.0        98.518074          36.340958    25.554892             1.931902                        982.018372             1.493296                     0.000000             154.574448              85.000000                        5.0  0.819347              34.669247               85.000000              0.111760     85.000000                                10.0
2023-03-01T08:20:00+00:00       63.250465                            0.0       148.181564          36.504463    25.189520             2.182170                        981.831665             1.951420                     0.000000             138.420059              85.000000                        5.0  0.819683              34.332455               85.000000              0.054292     85.000000                                10.0
2023-03-01T08:30:00+00:00       63.644062                            0.0       118.511543          36.573139    25.404137             1.651891                        981.692627             1.455059                     0.000000             136.127731              85.000000                        1.0  0.819347              34.499058               85.000000              0.111760     85.000000                                10.0
2023-03-01T08:41:00+00:00       61.696369                            0.0        73.329819          36.653702    24.732876             5.770963                        981.277527             2.624160                     0.000000              79.664925              85.000000                        5.0  0.819347              34.446526               85.000000              0.111760     85.000000                                10.0
2023-03-01T08:50:00+00:00       64.954422                            0.0        57.769703          36.054993    25.402275             4.401066                        981.101257             3.895647                     0.000000              83.644783              85.000000                        5.0  0.819683              34.288475               85.000000              0.054292     85.000000                                10.0
2023-03-01T09:00:00+00:00       65.191513                            0.0        41.257740          35.754860    25.204121             2.518476                        981.292236             3.701925                     0.000000              35.245049              85.000000                        1.0  0.819347              34.389549               85.000000              0.111760     85.000000                                10.0
2023-03-01T09:00:00+00:00       65.191513                            0.0        41.257740          35.754860    25.204121             2.518476                        981.292236             3.701925                     0.000000              35.245049              85.000000                        1.0  0.819347              34.389549               85.000000              0.111760     85.000000                                10.0
2023-03-01T09:10:00+00:00       65.192261                            0.0        28.016821          35.760914    25.210165             5.537439                        981.011169             4.877061                     0.000000              23.576151              85.000000                        5.0  0.819347              34.319260               85.000000              0.111760     85.000000                                10.0
2023-03-01T09:20:00+00:00       66.023468                            0.0        44.373680          35.619915    25.380825             4.963080                        981.042358             5.146878                     0.000000              69.132332              85.000000                        5.0  0.819683              34.240051               85.000000              0.054292     85.000000                                10.0
2023-03-01T09:30:00+00:00       68.427933                            0.0        29.033321          35.207134    25.848866             4.753477                        981.099854             5.414544                     0.000000              38.359894              85.000000                        5.0  0.819683              34.178314               85.000000              0.054292     85.000000                                10.0
2023-03-01T09:40:00+00:00       68.587601                            0.0        54.101933          34.968067    25.676056             5.655210                        980.911438             5.877072                     0.000000              49.586845              85.000000                        5.0  0.819347              34.134148               85.000000              0.111760     85.000000                                10.0
2023-03-01T09:50:00+00:00       70.218300                            0.0        43.325214          34.750969    26.035053             5.662543                        980.792908             6.077122                     0.000000              71.685387              85.000000                        5.0  0.819347              34.063351               85.000000              0.111760     85.000000                                10.0
2023-03-01T10:00:00+00:00       70.837090                            0.0        28.508327          34.502792    26.008478             8.800832                        980.786987             6.481329                     0.000000              40.276402              85.000000                        5.0  0.819347              34.010178               85.000000              0.111760     85.000000                                10.0
2023-03-01T10:00:00+00:00       70.837090                            0.0        28.508327          34.502792    26.008478             8.800832                        980.786987             6.481329                     0.000000              40.276402              85.000000                        5.0  0.819347              34.010178               85.000000              0.111760     85.000000                                10.0
2023-03-01T10:10:00+00:00       71.326370                            0.0        35.731743          34.508991    26.180817             7.939817                        980.428040             8.564437                     0.000000              37.645584              85.000000                        5.0  0.819347              33.974701               85.000000              0.111760     85.000000                                10.0
2023-03-01T10:20:00+00:00       72.300667                            0.0        27.388142          34.493217    26.493919             8.744399                        980.358887             8.750870                     0.000000              38.136562              85.000000                        5.0  0.819347              33.939159               85.000000              0.111760     85.000000                                10.0
2023-03-01T10:30:00+00:00       72.099556                            0.0        21.021254          34.210659    26.154181             6.261307                        980.131897             8.600877                     0.000000              32.900105              85.000000                        5.0  0.819347              33.903587               85.000000              0.111760     85.000000                                10.0
2023-03-01T10:40:00+00:00       71.507858                            0.0        20.058241          34.044716    25.795265             7.120512                        980.408691             6.972056                     0.000000              31.214222              85.000000                        5.0  0.819347              33.819859               85.000000              0.111760     85.000000                                10.0
2023-03-01T10:50:00+00:00       71.244637                            0.0       357.467102          33.901798    25.568726             3.593646                        980.563110             4.259606                     0.000000              23.140530              85.000000                        5.0  0.819347              33.773438               85.000000              0.111760     85.000000                                10.0
2023-03-01T11:00:00+00:00       71.211487                            0.0        41.979221          34.058483    25.708294             5.182994                        980.504028             4.750991                     0.000000              26.823635              85.000000                        5.0  0.819683              33.748112               85.000000              0.054292     85.000000                                10.0
2023-03-01T11:00:00+00:00       71.211487                            0.0        41.979221          34.058483    25.708294             5.182994                        980.504028             4.750991                     0.000000              26.823635              85.000000                        5.0  0.819683              33.748112               85.000000              0.054292     85.000000                                10.0
2023-03-01T11:10:00+00:00       72.199509                            0.0        34.836414          34.347393    26.319468             5.767911                        980.509399             4.679677                     0.000000              30.890963              85.000000                        5.0  0.819683              33.764996               85.000000              0.054292     85.000000                                10.0
2023-03-01T11:20:00+00:00       73.467613                            0.0        24.916080          34.699280    27.080982             5.196353                        980.454773             4.779527                     0.000000              43.718819              85.000000                        5.0  0.819683              33.777668               85.000000              0.054292     85.000000                                10.0
2023-03-01T11:30:00+00:00       72.501534                            0.0        35.546677          34.772663    26.830572             4.147679                        980.545349             5.912985                     0.000000              33.056496              85.000000                        5.0  0.819347              33.824085               85.000000              0.111760     85.000000                                10.0
2023-03-01T11:40:00+00:00       73.829330                            0.0        36.845177          34.766449    27.265171             5.857970                        980.435059             5.724819                     0.000000              44.192867              85.000000                        5.0  0.819347              33.921368               85.000000              0.111760     85.000000                                10.0
2023-03-01T11:50:00+00:00       74.704208                            0.0        23.649551          34.627819    27.417519             4.711446                        980.180481             5.247747                     0.000000              37.733219              85.000000                        5.0  0.819347              33.912479               85.000000              0.111760     85.000000                                10.0
2023-03-01T12:00:00+00:00       76.233635                            0.0        47.808544          34.336609    27.628542             5.252458                        979.841980             6.161962                     0.000000              37.228130              85.000000                        5.0  0.819347              33.863544               85.000000              0.111760     85.000000                                10.0
2023-03-01T12:00:00+00:00       76.233635                            0.0        47.808544          34.336609    27.628542             5.252458                        979.841980             6.161962                     0.000000              37.228130              85.000000                        5.0  0.819347              33.863544               85.000000              0.111760     85.000000                                10.0
2023-03-01T12:10:00+00:00       77.356140                            0.0        37.405899          34.050842    27.707075             7.611171                        979.677368             8.077503                     0.000000              46.130501              85.000000                        5.0  0.819683              33.802998               85.000000              0.054292     85.000000                                10.0
2023-03-01T12:20:00+00:00       78.635483                            0.0        67.353973          33.917183    27.976810             7.496772                        979.543335             7.037810                     0.000000              30.204268              85.000000                        5.0  0.819683              33.688919               85.000000              0.054292     85.000000                                10.0
2023-03-01T12:30:00+00:00       78.527313                            0.0        99.288483          33.917263    27.943329             6.980594                        979.559509             6.353932                     0.000000              86.414917              85.000000                        5.0  0.819683              33.735428               85.000000              0.054292     85.000000                                10.0
2023-03-01T12:40:00+00:00       78.419014                            0.0        97.890038          33.917206    27.909632             3.897903                        979.553772             5.475271                     0.000000              71.303955              85.000000                        5.0  0.819683              33.625370               85.000000              0.054292     85.000000                                10.0
2023-03-01T12:50:00+00:00       78.474030                            0.0        95.648369          33.923382    27.932737             4.683249                        979.683167             5.148232                     0.000000              95.163422              85.000000                        5.0  0.819683              33.510693               85.000000              0.054292     85.000000                                10.0
2023-03-01T13:00:00+00:00       78.501320                            0.0       101.488434          33.925030    27.942818             3.849674                        979.595093             6.231298                     0.000000              84.246017              85.000000                        5.0  0.819683              33.536224               85.000000              0.054292     85.000000                                10.0
2023-03-01T13:00:00+00:00       78.501320                            0.0       101.488434          33.925030    27.942818             3.849674                        979.595093             6.231298                     0.000000              84.246017              85.000000                        5.0  0.819683              33.536224               85.000000              0.054292     85.000000                                10.0
2023-03-01T13:10:00+00:00       78.826805                            0.0        72.137314          33.929642    28.048195             7.201077                        979.548462             5.933264                     0.000000              66.790977              85.000000                        5.0  0.819347              33.352909               85.000000              0.111760     85.000000                                10.0
2023-03-01T13:20:00+00:00       79.403847                            0.0        69.540390          33.806046    28.105747             4.699760                        979.590759             6.764436                     0.000000              77.279274              85.000000                        5.0  0.819683              32.922810               85.000000              0.054292     85.000000                                10.0
2023-03-01T13:30:00+00:00       79.930824                            0.0        61.919411          33.890778    28.349794             4.911527                        979.714294             5.180046                     0.000000              52.505928              85.000000                        5.0  0.819347              32.974731               85.000000              0.111760     85.000000                                10.0
2023-03-01T13:40:00+00:00       79.987358                            0.0        79.735847          34.086388    28.557787             5.369030                        979.928162             4.682895                     0.000000              34.368690              85.000000                        5.0  0.819011              33.391376               85.000000              0.169228     85.000000                                10.0
2023-03-01T13:50:00+00:00       79.284271                            0.0        84.910889          34.093658    28.349142             5.096574                        979.816040             5.064583                     0.000000              86.812416              85.000000                        5.0  0.819347              33.956921               85.000000              0.111760     85.000000                                10.0
2023-03-01T14:00:00+00:00       78.946358                            0.0        58.815559          34.188663    28.337343             5.808936                        979.678772             5.205627                     0.000000              64.458328              85.000000                        5.0  0.819011              34.411488               85.000000              0.169228     85.000000                                10.0
2023-03-01T14:00:00+00:00       78.946358                            0.0        58.815559          34.188663    28.337343             5.808936                        979.678772             5.205627                     0.000000              64.458328              85.000000                        5.0  0.819011              34.411488               85.000000              0.169228     85.000000                                10.0
2023-03-01T14:10:00+00:00       79.265533                            0.0        86.895676          34.331879    28.575392             4.489738                        979.573547             5.492992                     0.000000              81.173508              85.000000                        5.0  0.819011              34.786602               85.000000              0.169228     85.000000                                10.0
2023-03-01T14:20:00+00:00       78.392090                            0.0        54.593384          34.470181    28.439194             5.771159                        979.602356             7.268628                     0.000000              77.255524              85.000000                        5.0  0.818676              35.286369               85.000000              0.226696     85.000000                                10.0
2023-03-01T14:30:00+00:00       77.069794                            0.0        74.164963          34.877022    28.418938             9.916974                        979.413208             6.666111                     0.000000              73.159111              85.000000                        1.0  0.818340              36.041626               85.000000              0.284163     85.000000                                10.0
2023-03-01T14:40:00+00:00       75.442467                            0.0        75.835655          35.057919    28.073378             8.739242                        979.491455             9.093188                     0.000000              87.710236              85.000000                        1.0  0.819011              36.679695               85.000000              0.169228     85.000000                                10.0
2023-03-01T14:50:00+00:00       74.058487                            0.0        82.999176          35.438568    27.990124             7.554496                        979.721191             7.067108                     0.000000              84.683678              85.000000                        1.0  0.818676              37.048626               85.000000              0.226696     85.000000                                10.0
2023-03-01T15:00:00+00:00       72.386414                            0.0        82.654785          35.719650    27.704975             9.465825                        979.727661             8.122369                     0.000000              85.774406              85.000000                        1.0  0.818676              37.628990               85.000000              0.226696     85.000000                                10.0
2023-03-01T15:00:00+00:00       72.386414                            0.0        82.654785          35.719650    27.704975             9.465825                        979.727661             8.122369                     0.000000              85.774406              85.000000                        1.0  0.818676              37.628990               85.000000              0.226696     85.000000                                10.0
2023-03-01T15:10:00+00:00       72.215240                            0.0        81.061363          35.860184    27.782770             8.373434                        979.411621             7.494132                     0.000000              65.090477              85.000000                        1.0  0.818340              37.942265               85.000000              0.284163     85.000000                                10.0
2023-03-01T15:20:00+00:00       71.237213                            0.0       106.974709          36.070145    27.652899             5.754087                        979.073914             9.362099                     0.000000              85.334114              85.000000                        1.0  0.818340              38.372154               85.000000              0.284163     85.000000                                10.0
2023-03-01T15:30:00+00:00       69.749466                            0.0       111.267311          36.354195    27.412357             7.457358                        979.286133             9.277123                     0.000000              84.598557              85.000000                        1.0  0.818004              39.087997               85.000000              0.341630     85.000000                                10.0
2023-03-01T15:40:00+00:00       67.717354                            0.0        83.465874          36.686981    27.012918            10.411970                        979.178772             8.002780                     0.000000              92.212517              85.000000                        1.0  0.818004              40.032501               85.000000              0.341630     85.000000                                10.0
2023-03-01T15:50:00+00:00       65.152191                            0.0        85.425720          36.992840    26.368938             8.994405                        979.315674             9.693872                     0.000000              83.316154              85.000000                        1.0  0.818004              40.515831               85.000000              0.341630     85.000000                                10.0
2023-03-01T16:00:00+00:00       65.873734                            0.0       104.690422          37.276180    26.905888             5.642823                        979.316956             7.477146                     0.000000              87.218704              85.000000                        1.0  0.818004              40.836205               85.000000              0.341630     85.000000                                10.0
2023-03-01T16:00:00+00:00       65.873734                            0.0       104.690422          37.276180    26.905888             5.642823                        979.316956             7.477146                     0.000000              87.218704              85.000000                        1.0  0.818004              40.836205               85.000000              0.341630     85.000000                                10.0
2023-03-01T16:10:00+00:00       66.741470                            0.0        91.607903          37.413834    27.355099             6.946762                        978.902710             7.270658                     0.000000             101.874237              85.000000                        1.0  0.817668              41.339108               85.000000              0.399098      0.000000                                15.0
2023-03-01T16:20:00+00:00       67.480927                            0.0        80.981186          37.409153    27.618666             7.272361                        978.968689             6.933578                     0.000000              85.575706              85.000000                        1.0  0.817668              41.566605               85.000000              0.399098      0.000000                                15.0
2023-03-01T16:30:00+00:00       68.155464                            0.0        86.841904          37.118095    27.582264             7.748279                        978.857666             7.837403                     0.000000              90.796303              85.000000                        1.0  0.817668              41.439369               85.000000              0.399098      0.000000                                15.0
2023-03-01T16:40:00+00:00       68.502525                            0.0        77.374687          37.052231    27.642815             7.932021                        978.976318             7.534334                     0.000000              81.088638              85.000000                        1.0  0.818004              40.971447               85.000000              0.341630     85.000000                                10.0
2023-03-01T16:50:00+00:00       70.071030                            0.0        78.118759          37.139278    28.278242             7.675284                        978.934570             7.798504                     0.000000              85.526543              85.000000                        1.0  0.817668              41.252323               85.000000              0.399098      0.000000                                15.0
2023-03-01T17:00:00+00:00       70.087608                            0.0        86.010101          37.265057    28.404818             5.376637                        978.858582             6.139114                     0.000000              63.992737              85.000000                        1.0  0.818004              41.119495               85.000000              0.341630     85.000000                                10.0
2023-03-01T17:00:00+00:00       70.087608                            0.0        86.010101          37.265057    28.404818             5.376637                        978.858582             6.139114                     0.000000              63.992737              85.000000                        1.0  0.818004              41.119495               85.000000              0.341630     85.000000                                10.0
2023-03-01T17:10:00+00:00       70.465439                            0.0        79.849052          37.437977    28.702370             6.236934                        979.028564             5.539148                     0.000000              83.759819              85.000000                        1.0  0.818004              40.823086               85.000000              0.341630     85.000000                                10.0
2023-03-01T17:20:00+00:00       71.310242                            0.0        76.092812          37.428894    28.985371             3.596150                        979.210693             4.405403                     0.000000              82.716759              85.000000                        1.0  0.818004              40.700485               85.000000              0.341630     85.000000                                10.0
2023-03-01T17:30:00+00:00       72.053909                            0.0        70.290421          37.280697    29.096876             8.123111                        979.043884             6.612549                     0.000000              85.446373              85.000000                        1.0  0.818004              40.647820               85.000000              0.341630     85.000000                                10.0
2023-03-01T17:40:00+00:00       72.538246                            0.0        94.140495          37.434982    29.409876             4.555645                        979.430359             5.714954                     0.000000              70.422966              85.000000                        1.0  0.818004              40.559875               85.000000              0.341630     85.000000                                10.0
2023-03-01T17:50:00+00:00       72.913712                            0.0        97.201805          37.590096    29.686256             1.755045                        979.556641             5.193916                     0.000000              78.097801              85.000000                        1.0  0.818004              40.551075               85.000000              0.341630     85.000000                                10.0
2023-03-01T18:00:00+00:00       72.954033                            0.0        94.835709          37.885120    29.984453             2.889808                        979.590942             2.448158                     0.000000              87.268044              85.000000                        1.0  0.818004              40.489395               85.000000              0.341630     85.000000                                10.0
2023-03-01T18:00:00+00:00       72.954033                            0.0        94.835709          37.885120    29.984453             2.889808                        979.590942             2.448158                     0.000000              87.268044              85.000000                        1.0  0.818004              40.489395               85.000000              0.341630     85.000000                                10.0
2023-03-01T18:10:00+00:00       73.614120                            0.0        93.403397          37.728069    30.054560             6.530727                        979.148987             3.911794                     0.000000              76.856628              85.000000                        1.0  0.818004              40.290428               85.000000              0.341630     85.000000                                10.0
2023-03-01T18:20:00+00:00       73.826469                            0.0        82.067635          37.687092    30.085890             9.591180                        978.616516             7.039862                     0.000000              94.428993              85.000000                        1.0  0.817668              41.261463               85.000000              0.399098      0.000000                                15.0
2023-03-01T18:30:00+00:00       74.155228                            0.0        83.567848          37.699371    30.207176             8.531807                        978.602234             8.104650                     0.000000              81.956245              85.000000                        1.0  0.817333              42.317371               85.000000              0.456566      0.000000                                15.0
2023-03-01T18:40:00+00:00       73.985817                            0.0        83.222969          38.050346    30.489964             3.973364                        978.431824             6.818919                     0.000000              85.525940              85.000000                        1.0  0.816997              43.544811               85.000000              0.514033      0.000000                                15.0
2023-03-01T18:50:00+00:00       73.973465                            0.0       103.049530          38.552719    30.971226             4.261668                        978.163635             5.175053                     0.000000              96.513313              85.000000                        1.0  0.816326              44.950329               85.000000              0.628969      0.000000                                15.0
2023-03-01T19:00:00+00:00       72.989731                            0.0        88.765633          38.945709    31.019644             3.565711                        978.178467             5.912611                     0.000000              74.134949              85.000000                        1.0  0.816326              46.746117               85.000000              0.628969      0.000000                                15.0
2023-03-01T19:00:00+00:00       72.989731                            0.0        88.765633          38.945709    31.019644             3.565711                        978.178467             5.912611                     0.000000              74.134949              85.000000                        1.0  0.816326              46.746117               85.000000              0.628969      0.000000                                15.0
2023-03-01T19:10:00+00:00       73.264389                            0.0        72.457306          38.956295    31.122736             3.426670                        978.280518             6.012463                     0.000000              91.922768              85.000000                        1.0  0.816661              46.233925               85.000000              0.571501      0.000000                                15.0
2023-03-01T19:20:00+00:00       73.327583                            0.0        64.018753          39.018299    31.203917             5.523221                        978.245544             3.293437                     0.000000             115.276512              85.000000                        1.0  0.816997              45.520920               85.000000              0.514033      0.000000                                15.0
2023-03-01T19:30:00+00:00       72.865234                            0.0       105.100853          39.235268    31.256701             5.144295                        977.828735             4.965226                     0.000000             109.412872              85.000000                        1.0  0.816661              46.546986               85.000000              0.571501      0.000000                                15.0
2023-03-01T19:40:00+00:00       73.523529                            0.0       105.974007          39.251514    31.495121             5.146921                        977.882568             5.026618                     0.000000             137.564102              85.000000                        1.0  0.816326              47.244865               85.000000              0.628969      0.000000                                15.0
2023-03-01T19:50:00+00:00       72.343941                            0.0       135.680893          39.425289    31.262171             3.193079                        978.190002             3.265130                     0.000000              91.920166              85.000000                        1.0  0.816661              46.608700               85.000000              0.571501      0.000000                                15.0
